***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
Validation: epoch 17000 MSE 0.00504 MAE 0.03832 MXE 0.36282 L1RE 0.07267 L2RE 0.11667 CRMSE 0.00237
17100     [7.71e-03, 7.81e-03, 2.80e-05]    [1.03e-02, 7.81e-03, 2.80e-05]    []  
17200     [7.47e-03, 7.64e-03, 7.49e-06]    [9.82e-03, 7.64e-03, 7.49e-06]    []  
17300     [7.64e-03, 7.39e-03, 2.25e-05]    [9.97e-03, 7.39e-03, 2.25e-05]    []  
17400     [7.46e-03, 7.50e-03, 6.63e-06]    [9.81e-03, 7.50e-03, 6.63e-06]    []  
17500     [7.43e-03, 7.45e-03, 6.19e-06]    [9.84e-03, 7.45e-03, 6.19e-06]    []  
17600     [7.54e-03, 7.40e-03, 8.60e-06]    [9.99e-03, 7.40e-03, 8.60e-06]    []  
17700     [9.21e-03, 7.01e-03, 1.04e-04]    [1.19e-02, 7.01e-03, 1.04e-04]    []  
17800     [7.49e-03, 7.39e-03, 1.45e-05]    [9.86e-03, 7.39e-03, 1.45e-05]    []  
17900     [7.41e-03, 7.34e-03, 5.74e-06]    [9.83e-03, 7.34e-03, 5.74e-06]    []  
18000     [7.30e-03, 7.57e-03, 1.47e-05]    [9.67e-03, 7.57e-03, 1.47e-05]    []  
Validation: epoch 18000 MSE 0.00492 MAE 0.03681 MXE 0.37151 L1RE 0.06980 L2RE 0.11523 CRMSE 0.00282 FRMSE (0.05236, 0.00021, 0.00454)
18100     [7.36e-03, 7.34e-03, 4.83e-06]    [9.82e-03, 7.34e-03, 4.83e-06]    []  
18200     [7.29e-03, 7.54e-03, 1.54e-05]    [9.70e-03, 7.54e-03, 1.54e-05]    []  
18300     [7.64e-03, 7.35e-03, 1.56e-05]    [1.01e-02, 7.35e-03, 1.56e-05]    []  
18400     [7.52e-03, 7.24e-03, 1.46e-05]    [9.86e-03, 7.24e-03, 1.46e-05]    []  
18500     [7.63e-03, 7.09e-03, 2.58e-05]    [1.01e-02, 7.09e-03, 2.58e-05]    []  
18600     [7.32e-03, 7.23e-03, 5.29e-06]    [9.78e-03, 7.23e-03, 5.29e-06]    []  
